v_UmAH95xls,117.05,3510
jzBR9ihZBbI,224.26,6706
CG-7jcSB5_c,36.92,1106
U7x4eGLBITE,154.88,4646
Svr-YN9ujkA,225.19,6752
UzdI8PLRiXg,220.96,5522
PSUGaj7_5LI,181.79,5453
MfFM_a26bR8,107.74000000000001,3232
9YxgMsdO9GE,138.65,4156
l1oh52tqdPo,34.48,1033
PXvqhB91EkA,53.2,1576
AyWXuUCDSjw,74.3,1783
8ClpQ4q6NmM,121.49,3638
bz9R-Xa5xqM,124.76,3736
-4Q_zG9EChY,166.05,4976
WdC6dVbfTvs,146.38,4392
qHu0fz_anTQ,123.62,3703
CE93IieQkAg,148.42000000000002,4425
HdNOiIdGqvE,71.45,1713
o_Davs3OrOw,29.79,890
2OPk79DNQdM,119.68,3585
O8JVA-scYlM,135.12,4049
Nc71GzZhAHE,213.16,6388
r9X01daYa5o,35.62,1065
0A-p1Q0rseE,102.52000000000001,3071
srXhWAGzd-s,218.22,5455
5xgBlI9Xx0I,65.11,1951
Yojuicji624,146.89,4403
ZNsX4KYJlVQ,10.57,315
pxt1-L_-H74,224.21,6719
ADbp9ObJVxE,120.77,3620
WcQV3OzK_sc,218.45,6547
RZqM8Z0ocjE,62.62,1501
QyYbyFXmd-g,205.78,6170
ESgcgoYgg0o,173.29,4333
vFRSso8WQfY,170.23,5100
9eJgsiS3xH8,105.07,2625
Ti14bsS3RtU,211.05,6325
hXGE1GGTHzM,73.38,2197
-v-Zail6TNw,32.07,961
CIAZbDkD0TE,118.53999999999999,2961
Po3-9ktM5Do,148.57999999999998,4454
hQIwXufRVGY,56.94,1704
A0R3KFXD_BU,46.63,1397
PUzd4mfmzqo,194.4,5822
LtQTtCplKz0,194.26,4658
M9og58TMAm0,142.48,3559
x--RoqrwiLI,132.52,3302
Sx7YgFLnwfM,226.63,6792
_fwExctFJpg,55.17,1652
sHxzQu_4edY,165.14,4949
J4UFrrwKUQA,172.9,5182
b0bM4vKxoXQ,129.75,3114
ResZdSbk9kE,96.99000000000001,2905
ABCRXwB5-JQ,49.64,1489
GrqBqKMW4ps,61.44,1841
qkN9uA8izVE,53.73,1611
i3u27-oJzBY,124.04,3716
zT6ITDwPi0w,41.42,1240
KnF56TCKPYw,226.72,6793
o_e0KLnKpj8,132.31,3967
VRS48f5tj_c,191.08,4776
3HBAcaU552I,123.8,3714
qwBFQf5STBA,229.46,5735
2pJTak2Qz8Q,237.61,7121
WlsVDIIo2dk,236.26,5906
5BYayNkmlBo,30.42,895
WSpfyZuoi3A,89.61,2688
7qeiQKbWpLM,34.92,1045
ad5QOYLt_cI,140.85,3521
h15m87WsCHQ,137.42000000000002,4118
p4MMyVArVc0,129.8,3242
wv2baWJtSoc,34.41,1031
3LrLgh2rlAM,15.21,454
SXwCedd4MKg,173.75,5207
jpSbO4LrEnc,13.31,320
Iib8Qt_9HQc,113.89,2844
_tPDUYSu1IQ,181.23,5430
ihMn28mft2s,126.48,3774
zu960Glpzo4,99.99000000000001,2398
zGDecqEw9AU,62.96,1511
O1XzCrHZm34,34.02,1020
UWusSRe8Whg,98.27000000000001,2943
xAI1y9izXOM,40.87,1226
O-6zE9_S2KM,16.6,496
o2hmponBzIE,137.49,4120
uHLEUps_ahs,234.57,5624
UCOn2HkJJt8,185.16,5547
U01xasUtlvw,188.89,4720
Tv3v-UpBJ2Y,238.26,3573
mhqfGS59FG0,78.0,2318
pp_J6AzUu4s,216.53,5192
VGVIaQuhdcI,66.11,984
fhEvf47Jqi8,196.12,4702
RgeVltfPDXQ,203.85,6115
J8Ziy8QR8WQ,52.04,1545
u0p_dBCEDs4,140.32,4205
a_n3mR1iVDI,189.13,4728
S9QG5MAga68,119.61,2990
C9yUg3e1dEg,174.59,5231
3xmgPNrmUYM,56.33,1688
-cApkmTI3F8,18.97,187
MMnTMB6AmuU,179.32999999999998,4483
padyJHC5Y5Y,148.7,3565
ZIFxB0gZ5tY,83.03,2491
DbuQn8EOJx0,104.35,1509
eg3oZ4XCEKk,184.65,5539
daSrmaPxaZA,76.32,2288
mfENhAPlES8,31.46,471
r9vcB6tc1mM,183.09,4550
u3B3M17akWU,35.9,860
Ayix_aDOrzs,135.47,4056
LQAFcEvifrU,205.13,6147
59nQKYriHQc,50.55,1515
SBJWn8AjK-4,60.3,1807
tA4KrZHGoYQ,180.93,5422
28GYivx4lyk,11.28,92
a42c_maArv4,10.77,193
sRTDDlI1-Yo,167.14,4011
AA6nXQMyfhU,117.82,3529
PeMJjLrDjhQ,190.24,4743
fKFcbNM89MA,30.0,371
5-SbGVTPM1c,179.75,5385
FZtIVsmpYcI,192.77,5777
C-M4L_WDzK8,210.02,6278
qxQWNu_MN94,6.84,205
7IfBJgi3WCE,47.07,470
OrVgspx6Axs,186.87,5600
8H3Wy96BwHM,54.66,1371
hgpekgU915k,13.65,408
Isx1Q5wyJZg,215.82999999999998,3236
bR62246z9qA,199.81,4993
Lh-cI4M0dNw,50.97,1530
S4ppfXBp5o0,140.2,4200
d8u6MM00_ig,137.25,3431
Ufki4AjZHFI,12.0,360
bDkSq9T55RI,44.21,1312
p8_hwwgyoZE,159.15,4767
fxyqt18d-jo,104.97999999999999,3146
IQp6JF5v1qc,62.07,1860
Y4pyUctR49I,42.45,1260
OUfVZuWyqJQ,47.51,1420
G16xScfD5WM,103.65,2485
zPl4spxrvg4,208.63,6237
xPnNcv7ErXk,19.44,582
NJuf9o45A8U,67.41,1685
xMQcYD044z4,95.53,2291
I6gc2AjcYOY,44.58,661
bAD_-DEgubk,57.91,1737
sanasW2azw4,125.34,3760
VvbWwNDHJf4,123.74,3708
IIKwRyf4Oyg,141.99,4254
vSAHWgFjQAY,157.92000000000002,4738
y80Jbcb5GWA,56.75,1702
yr_ZOq9ZB9E,196.09,4701
nnWON1EzK0o,20.15,600
fsz79uPkUSs,199.18,5974
OZpxc1X8Bsc,71.03,2128
LlI1IJEkW5E,74.93,2245
AWXdK-ix3gQ,47.09,1411
IOmzDJjVUoQ,17.79,530
Aqq8S79ZAhk,59.7,1789
r82RY124wVY,100.00999999999999,2998
tnk1skdLN0Q,113.24000000000001,2827
ArT40PO05h8,152.37,4566
yATxB9giT34,168.81,5059
1C0Ur7fen8s,71.26,1068
bXLa6zLsJ50,119.14,3570
YaHTgeeDs7s,39.52,1185
Y5VEl3e9Hbo,107.44,3223
-KWToNMY1Lc,86.47,2587
oBZ_oAUGO0E,119.19,3568
fTGtoTlJyh0,192.82,5776
tPHfkxAwyp8,230.06,6892
YmVdnkDo0xQ,63.83,1913
Xueo66Jb8T4,165.32999999999998,4793
HYYQ56oZSDM,214.25,5355
NS8qkB39x9U,63.96,1917
ybcStSlBGPc,235.24,5640
KylUHdDXuCg,104.4,1561
rMdojBVP-aM,29.35,877
JBnL0T2XzGs,114.43,2859
rrXdhD3WDy4,94.46000000000001,2832
kI0AyrGe-NU,37.43,1121
zoSNO_k9RoM,45.4,1347
0T14tLwBafQ,38.43,1151
nlXavqvgf6A,150.26,4503
zyh16NahocQ,198.93,5951
pzZ4TGcMK1k,184.23,5522
tseeGOVN_eY,105.19,2628
nwpz-KGn46A,70.89,2124
fjGqWAxenL0,39.08,1171
SZXscHYG26Y,80.6,2415
oTsTx2BhtgY,184.52,4613
W06Ojnv-Wxg,44.09,1321
jEN2smSwZ-o,178.21,5341
Kbr2nr94EB0,88.21000000000001,2205
2UjVfKEcj4g,152.88,3819
MuOkEmd4Gp0,223.38,5582
4qstg-tiRvQ,23.66,708
3zDw5mwGIW0,126.64,3796
xW1M8k9A-gk,210.86,6319
LrmtSSUVRaQ,107.9,3232
7VWp-Dfvqkg,186.39,2795
y1CzJvvItrM,90.4,2258
sbvk9FNaAH0,178.17000000000002,5339
WttP_X-aCEA,23.64,708
KoeytdNfQ_M,73.61,2206
14X-i7vqXWU,211.14,6330
R7QwxoVTtE0,73.12,2165
-1IBHYS3L-Y,253.24,7574
8d7FyPzxzjg,164.3,3939
5QDwobEnN3g,84.3,2529
K4cNyYu2LLg,190.84,5718
1xcFq3SkTKk,175.68,4393
sgPkVKPp1dU,63.74,1592
pZ8QqpYu-H8,187.73,4693
TDWbRqIEcts,127.43,3819
XgJ6iiK-gQo,57.49,1723
xJNqBSJ7rqU,177.86,5329
QvM8SFUUvsw,28.28,847
ztogHoQpE4A,52.9,1585
fxEcsM0EaA4,20.29,607
p6ea3QpXryw,138.44,4130
GG3JgE6hy4g,106.44,3180
P06Slwn3JG0,65.47,982
FDTkn9SFPfs,37.08,1112
Q6tYENILn40,31.49,944
52tZGZGuWP4,78.11,2343
IaRYt0J7pHI,193.63,5804
kW_2ihjROgw,117.38,3519
waTjpd7yDkc,71.53999999999999,2145
A9TcWJnbcWs,6.93,208
I4B52tt3mNM,62.23,1492
2PAVJbmj2lQ,57.76,1728
3nvKiZeVfGY,15.02,451
G6W6wen6n7w,46.95,1403
hLyHeVmMDGU,232.01,6953
xaMEGQCxddY,46.38,1390
IWXIEfaltJ4,228.81,6857
lMFp8FPeDHI,124.48,3729
mVC8DBsg1i0,164.88,4946
gaILpaBa7M8,79.41,1974
rBgMeunuviE,92.28,2213
YMbZ7RFRuYI,179.49,4485
xddZ9YjTGgo,153.02,4587
Bi3vlu17qp8,28.12,843
dS9TsX_zyPg,11.45,341
rS8T1dAdiCs,155.88,4671
vbLxVuLLPek,60.19,1802
59mz2Nd8GM0,222.91,6684
weeD4A7gl2A,27.52,823
k_gjsTv-jy8,152.23,4558
3gc3nddr8TE,58.06,1740
hP8wUI0qdaQ,161.98,4854
ooWk0EL6I7o,21.19,635
0LebHO3TvzE,18.51,554
LrwBGQ9B0Vg,104.37,3126
k3nRbFeancA,84.73,2539
Ncfysce-svA,34.85,1045
6ciZ58xAV9I,50.06,1500
NnLjEbG31ZE,46.42,1392
4XGQR2VmWpw,188.89,5661
BuaWU70q7cE,147.91,4431
_dFzOHyZSNk,201.13,4827
tb8KKdC7r-A,56.03,1664
xlCOq0ryx-Y,180.51,5370
GwIHO7HpGkY,117.00999999999999,3507
ouc67LyENuw,131.73,3291
nHE7u40plD0,145.4,3636
HdOylJP08Lk,183.51,4585
L9cxYlPkUYs,182.65,4382
I71OenniCZI,56.31,1350
STaS53CNlZI,184.55,5533
fwqDDFkOaCc,162.93,3906
5MJmwr1cmnU,124.23,2978
r9OvUc28Qi8,69.57,2083
IbcBQFvcS9o,122.74,3679
Et8xkGzQOTA,42.12,1260
r-rNYo8ju4k,9.78,243
r3H_75-lRjE,184.46,4610
j-FGgYaQVio,152.53,4573
34eCEU2Y4T0,154.62,4637
Eh0OoXQDLVc,111.53,3342
MlkXsUDCoww,51.25,1536
1V0TqgcXSVk,104.84,3139
q53Ajkll_kw,208.1,2494
k5lyc7zsox8,128.57,3855
jG1kgKJkf8c,191.45,5742
Z-C5yMAUmM4,74.12,2221
oEdRUyN6Kfo,41.42,993
eUvvxpAK3_8,75.42,2262
UaCSf-kW2Ho,95.06,2849
oghT33khlYQ,166.3,3987
0gA_3BAxtVM,175.91,5269
zTnRo6yABtg,205.71,6171
JGKjMJm0HRI,41.61,1231
4llkVfMzsN4,200.46,6003
sZbkKa2iKrM,59.88,1497
QLsdBUBpz_8,29.07,872
zMrUSfQ_mzo,21.87,328
_BHoMDR2ZVg,31.46,754
HVfr9FnEj-Q,188.5,4699
kTJDylL6pCU,181.21,5401
8ZjUZbykp4U,77.03999999999999,2309
jgHYzuDU2Iw,38.75,1156
M0mLgp8VxpY,53.71,1609
2P555wnyj_8,48.72,729
TXgzRTa2C38,62.81,1882
cyJAifECfH0,17.42,522
JNuVGc8mn54,117.89,2356
4KzG9JBE9V8,25.5,764
wZeV6W1VEoM,88.19,2626
KSu59HUet3E,152.69,3817
qbDQNRf-EUI,71.35,2134
f-4PjtdFbP4,12.35,370
zJKedNWsZKY,119.37,2863
XKpx9fyNINg,194.84,5839
uE15Mhtj9nE,230.57,6910
N1JcXEim40g,47.48,569
f0JySdrM_l8,78.9,2363
xBtOxEIETtk,38.15,1145
Z3DhUZhoRDA,110.75999999999999,3319
aJbl1eVBzk0,187.71,4501
RgzbNJPchqc,69.24,1658
W07hi9Y37Jg,200.97,5023
J6ScF5n_Cug,136.44,4003
4pSWTD4vAz0,169.14,5067
F1RpG1Vwi28,130.33,3904
UYcpD3r6Ol0,233.34,6994
Fvc0-yNMFyE,118.03,3539
Z0oEaM7h6jM,195.93,5872
0gkxTQGR6zI,38.17,951
A5JcwIaP30Y,125.04,3748
XDFJFhaG_p0,189.08,5670
Y34oqcxYmWc,219.5,6579
2FjaU9wfxaU,161.49,4840
yNwdhK5UKec,151.46,4539
OEBSls79Ths,65.16,1949
VOxaxr5LPiQ,226.51,6788
avGe67wRvxA,42.72,1024
e-Z9xiEQqPQ,153.81,4592
X5_KlfVvi6E,146.47,4388
N_FbnDY_2j8,30.19,452
nvsZFU73npI,173.76,4338
p2RMXdo5avw,34.78,1044
-deoJLN27hE,227.74,6822
_EZnGbfMqsc,94.32,2824
eNE8O5cgYuE,173.85,5210
SIj-ti_70HQ,18.32,547
kDz85hnSKdo,31.11,930
8PkoDfbK5Bc,157.64,4723
yUC6HXP9S8A,231.48,5784
_AdJtwjeITM,60.07,1800
fllAtkXf7pw,36.25,1087
5RKzXZ-0xQ8,14.79,429
e07y3QI4Kbg,30.93,919
2RpAv3irv1c,161.38,4836
6fI4gF_2VCk,163.07,4888
HW9c7WFW6q8,224.98,6743
QnATCZ_P9DE,94.75999999999999,2837
wS_T-RMSSCE,60.23,1805
YptHsVTHquc,170.48,5106
z6GHmDSskgY,189.73,4742
Io1OF2OkTWY,78.85,1972
6d9z33GFEGo,166.21,4971
-fBTCykx4gM,103.56,3104
1G3rv9ssDY4,105.77000000000001,3168
IDr50VT8BK8,237.98,5706
kzm9ckZ5gU0,58.54,1756
1_YFTTzzLrI,28.89,865
lwo7fssfLiw,67.11,2013
07GFy_Z7Nuc,60.09,1801
u10c6Nx4K0A,5.99,178
ZN7C8n_6uH8,110.6,3313
h4N22DApP_Y,212.69,5317
cEHyZzBsWnw,123.92,3714
X2GUUIGudxs,188.04,11279
JK1Wn9sORbs,85.57,2052
Mvw0hvMeM-w,216.06,5402
flneQOXwGxw,31.63,931
mb5CLhyHMvU,136.19,4081
eW5W8dVB_I4,122.0,3657
crxqFzslD0Y,180.7,5415
Bl2Hqx3h9Fw,110.09,3303
SiBSwSu_REQ,220.06,6601
ITGlho0dw-k,126.43,3030
sjHCZWdopsQ,193.03,5785
M8aDrPK7D94,82.38,2470
0-CYG7bH54A,125.74,3143
lXTcGMN9I8g,29.7,890
WlYhEPyLcBc,89.68,2660
f0Z-qud2N74,17.25,170
VoQ2VhCqir0,150.62,4514
KlJqjBqpnjw,112.8,2821
bKec2fA5RZ8,181.42,5437
IqRwR1a9ia0,20.29,507
sNeT1WZ9UwA,99.75,2990
88qqQjRPFUQ,30.91,926
pSdlIsd_vZc,43.33,1083
krqxyYFHzBI,63.69,1081
Ba3uRADSg50,145.87,4376
P9I3zxNUu74,171.92000000000002,5151
hhoewBggtuw,198.32,5941
fYIr-1aIHmA,116.97999999999999,2924
n33Uv--Lbl4,37.59,926
ZOczr9WCVig,226.07,6776
sNQQ2Fpxbzw,149.38,4477
n9P4ltD0g2k,213.28,6399
zJX_Oh4yVnc,216.15,6484
om1vXrpctVE,153.32,3676
kzBTJEMgoj0,176.77,2636
lZKrd84QElk,65.83,1644
1iIG5D3jTk4,96.18,2883
OkMH4AlF8hQ,50.25,1506
68m6uCPwwNo,9.82,244
TjDlEonao3s,106.12,3178
_akwfjIbsUA,26.68,785
qJfhu80Ldgo,15.12,450
It2fslENHXs,46.56,1396
k_ZCg9tqGQo,23.41,702
L7Gt1NO1nx8,73.03,2187
TsPh4-BsCYk,161.26,4031
igwT-3gprOI,114.08,2736
qcA3mFHfo84,59.98,1797
B3fiiuk0EqE,93.46000000000001,2801
gHYcZYkrxxQ,138.21,4127
RAmQyeaBu-k,172.9,5180
ITyNMYw_pxc,66.08,1965
RrgUFU70PNQ,98.47999999999999,2954
AUwam1VhQm0,87.59,2622
E4oP6Ex9IPo,161.61,4841
82s4QeuHioo,182.02,5453
uvnrLngXHh8,199.0,5962
30y8Uy0B_uk,172.48,4140
Pu92wJ-7UTQ,62.04,928
U697zTxxDHM,95.71000000000001,2868
GA8XzZTETPE,158.2,4742
W0RYvQUUNe0,11.54,288
BryW4niZT9Y,111.71000000000001,2678
5zPTTiJiXUY,14.21,423
3w5xIOwFUXU,177.56,5321
AntmYynwbhQ,122.74,3068
48xSiJdaH2g,173.29,5192
2zQk4ZEfzf4,37.87,1135
xC9s-_MNO_Q,122.16,3661
_vbwjI1QA7g,108.74000000000001,3259
I9ZeyASdgTk,48.95,1222
2cYfV33Qw4Y,165.28,4953
Ar3eaYtLlKI,56.38,1689
Lg-mJS-BZZo,15.09,449
tEnhhhWqnWQ,188.29,4514
CzXF0CQn2Fk,219.59,6581
lwqSz2Q2L-E,50.99,1272
Hcoc9euI0tk,69.22,2074
r7kQ1sko74M,148.79,4459
ZpuZEui-Bu0,151.1,4533
PBxI7l0AqAY,153.95,3691
G02h5bFOpCE,102.35,2457
0rX2f0H3AaA,83.31,1996
Jy8JurvYlH4,141.76,3402
JviFZ5Cliug,182.9,5480
n9Fqjdwh-L8,88.47,2651
UgtzVS_oeq0,41.1,1026
Lou-YFz3kb0,148.61,4452
zW_8T8w7304,199.55,5985
zIvC3Yytcv0,188.06,5636
Vvco5y9PUFM,14.79,427
3xoIXUMqmqA,159.61,4782
9PRK4oy1hhY,38.41,1149
4efxBizoKyQ,26.87,804
O0uVjGlOW8M,220.94,6628
RisNywzGXt8,63.53,1902
ePqfnkzAQjQ,136.25,4084
DR0hc7lT0hE,131.52,3941
0jeq5CeP2P0,97.34,2433
XQWebGbAjxU,33.13,463
BIJK3xcjiKE,159.52,4779
duGxOdcqg3I,198.16,5937
ctWolbJDJyc,17.07,510
0wwx4wnHv-U,8.73,261
VNMj5YKHEsY,190.01,5693
Xj--zKhm6k4,29.65,889
MoVZoCmkdjY,160.12,3839
_K88UOvtQPk,67.99,1353
x_luDzL03vw,229.69,6882
Y1kCMRoDjWk,163.98,4914
YizcSEo0bTo,60.86,1823
QDjaaUtepHo,154.67000000000002,4634
LTmYxVYBa90,35.5,851
0vIFg1eE7Tw,203.66,5091
Qxquum8p8S8,40.54,1216
YgrWck47C-g,86.31,2585
Lx_FcKpTZIw,77.14,2309
T9jiC2SRLJQ,70.64,2114
1p_HYu0EZAk,45.49,1363
GLsIq3P-J3A,92.93,2781
6yVhTyPaaLQ,160.32999999999998,4805
dZMMhVx7yY4,163.93,4913
wlAnWPxnQ8k,93.11,2790
w4CiGbHLTBg,139.64,3351
mTlReluteEQ,106.88,2673
_sgg_QEjcEE,108.41,2709
74EoyLUbtgI,171.22,5130
rHD_vDxPpDA,131.38,3941
_dLbtK8_SHo,213.16,6389
4BRCZaaITn0,25.61,614
cByxAZfw_hM,50.97,1273
8K_gkiWH5EI,224.68,6734
vMdSEzQkRTg,8.38,120
EpLRCz5dwb0,31.88,797
Jvxk68D3F2w,183.32,5494
6KXVjADefBY,133.28,3994
tl3wQEusmj8,107.21000000000001,3211
gYvYh9aMohY,201.22,6029
P2HtcvFg3z8,92.49000000000001,2770
cudeag10U7Q,168.44,4038
DHiFKO68gT8,181.21,4531
pKV8lrvbX6Q,38.17,1142
ifmHO5lQq18,150.4,4508
_CJaovqcgtM,8.17,243
GtYf9VsPHO0,118.05,2952
VlfnvORj6KY,145.1,4347
uG2sRzp5Bk4,192.01,4800
K-rEA43wOS0,151.93,3798
Dx9wjBdbZ1M,43.21,1291
KgGQ6dHKl8U,24.16,724
kM7jFLYDUy0,11.4,273
91ozOcjKl5M,186.78,4668
IpFsz2xc3sY,236.1,5871
hHmn5tf5d5I,181.56,5441
QhDPo3amF6o,113.85,2732
ExcXXMZYGs0,187.64,5623
k74CgBa46bA,42.14,1261
hHpcr5tYWso,41.45,1239
9xC9rVAJHm8,114.92,1964
blCvgADz8LY,55.47,1662
L1oWKMy5ofM,136.44,4086
oEd7WT4mVSE,65.88,1974
72F30o9V8v0,203.22,6090
6I1aP4O04R8,235.31,7059
6cha8sVi65k,161.45,4828
43gst-Mw43s,75.37,1882
o9LZZeQZ-Zc,67.01,1967
uqd8A4iJ6Bo,114.03,3417
FNHoSA0hLgM,75.31,1882
Jifw8dC5yTM,150.09,3750
u6FTTLK6GUg,35.94,1078
NEKcJ0whvkg,144.1,3455
i9t0zZzzbhE,156.07999999999998,3903
hbipKjS0G7w,122.42,3671
CikGafc6H_8,190.61,5712
7-uMJ_5WsZM,133.7,3337
X1lLinc_yvo,201.5,4836
c6Cbq-WNq9M,192.77,5781
YamDoDK71Ds,211.81,6350
Eilil6FZhK8,219.24,5468
ZjHIN-M-dQY,66.25,1985
LAbzDJZtSvQ,98.72999999999999,1480
o1R8glzh0As,227.72,6831
3K62qZ2hGyw,128.57,3857
0rDb-zfhH0E,201.04,6025
3boxQwSpv-8,30.09,900
WVkOtMX9Gg8,199.53,4987
AKQqaMyZtf8,153.79,4613
Ksbk5rtqVd0,89.28,2674
FMlWHXByLL0,69.89,2076
3NSikmqK3Ys,67.59,2024
YO8EY7miuk8,58.03,1449
fI12XNNqldA,220.89,6621
ILwwD00q1ZY,46.23,1107
W5jswt09V3s,192.86,5780
v05j8FVewPc,147.98,4350
pFh-8ICMTFY,72.82,2182
PwbZimjxzps,190.22,4752
ean7ZR6XmG4,121.6,2914
6SHSstpZN1I,108.53,3252
t6Hc2tHRrs4,120.35,3610
dzsSiqXxfpw,155.97,4679
nn__PD7zCcs,41.33,1031
at3YFTd6nEw,222.89,5571
BZQb9uWULOc,162.42000000000002,4048
Y_ITwC4_pEY,123.97,3719
JaBA8V-nuDg,177.93,5331
jIYRVlrXJgc,10.03,299
o2mqzjWJJNw,73.05,2174
K-t4tUTq_Ik,13.03,313
5kCv4zwc7-I,166.42000000000002,4987
IfYiYObrUlY,208.42000000000002,6250
CcBPELJaRlk,220.01,6600
n7ED3zaQqws,56.84,1703
5AoshxUQv0U,16.07,469
XoCvj2IbVGE,221.73,5542
qSXMTcGBqtY,223.7,6704
yjQ-0AGqFS4,201.94,6058
aqpeiIMe47Q,173.5,5198
TOfBNYOlv8c,86.26,2570
EE2nFMHRacg,136.35,4086
YoDlwg4eAEA,125.5,3009
hW25ecQ1GUc,43.07,1289
Ye6_xb7h7jc,103.72,3108
0WJX2A6PSnA,21.99,527
nuEK3POl9jA,40.36,1194
aFdYbgmbOeY,75.67,2266
75u6o4tXGC0,225.93,5647
SfFjpnTKG7s,207.54,6226
wEwp63lUsrE,158.06,3950
9A9wnSoXs48,107.74000000000001,3227
nxNir9CE3zI,62.28,1866
Ax8GCogz6Yg,196.93,5906
kuyuhXuMPX4,133.21,3996
Gp5Vos--_0k,38.45,1151
dG_jxrIaK6w,80.16,1201
